,mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
6251,1,26,1,47,6425,79.0,0,24765.12,54563.89,0.0,187,La Libertad,2,3
6252,0,0,2,37,4264,20.0,12,11670.1,13573.76,0.0,214,Lima,0,3
6253,1,0,1,35,6365,6.0,12,11341.0,47900.0,0.0,221,Lima,1,3
6254,1,10,1,34,5301,0.0,11,2126.1,0.0,0.0,202,Lima,0,3
6255,1,0,1,43,4137,0.0,12,706.38,0.0,2451.76,180,Ica,0,2
6256,1,0,1,25,4205,20.0,12,2500.0,7347.25,646.51,198,Lima,0,2
6257,1,0,1,28,4386,30.0,12,800.0,5487.96,402.15,175,Lima,1,2
6258,1,0,1,48,3960,15.0,12,665.23,500.0,500.0,180,Lima,0,2
6259,1,0,2,36,4995,0.0,12,1063.46,1600.0,5031.91,198,Lima,0,0
6260,1,0,1,47,4052,6.0,9,1300.0,2337.82,2160.42,188,Lima,0,3
6261,1,0,1,27,4570,7.0,12,1500.0,2310.0,2246.26,172,Lima,0,3
6262,0,1,1,28,6821,52.0,12,5274.0,9323.11,4282.25,192,Lima,0,2
6263,1,2,2,48,9012,97.0,12,1700.0,2250.24,2264.1,204,La Libertad,1,2
6264,1,114,1,36,6456,37.0,0,5250.0,0.0,0.0,194,Lima,0,3
6265,1,0,1,44,7186,0.0,12,1246.69,89.33,1480.84,156,La Libertad,1,2
6266,1,0,1,32,5694,22.0,12,1100.0,958.9,0.0,175,Lima,0,2
6267,0,0,1,29,3443,40.0,12,4950.0,3000.0,2917.61,207,Lima,0,3
6268,1,23,2,33,3960,7.0,12,2000.0,3898.3,2038.87,199,Lima,2,2
6269,0,0,1,37,4205,0.0,12,3500.0,0.0,0.0,202,Lima,0,3
6270,1,0,2,27,6456,16.0,12,1300.0,1238.64,6937.44,207,Lima,0,2
6271,1,0,2,48,7673,80.0,12,18000.0,64186.88,13129.16,222,Lima,0,3
6272,0,0,1,32,4325,36.0,12,5000.0,89678.5,0.0,212,Lima,0,3
6273,0,2,1,45,5539,0.0,12,2843.67,3519.86,6017.92,197,Cajamarca,1,2
6274,1,2,1,22,4007,0.0,12,1357.55,900.0,2629.75,156,Lima,1,2
6275,0,0,2,38,6821,78.0,12,12000.0,121543.4,1734.56,196,Lima,0,3
6276,1,0,1,38,7278,16.0,12,3000.0,28414.81,3463.99,219,Lima,0,3
6277,1,11,2,43,6256,0.0,12,2120.0,7460.0,3581.05,219,Piura,1,3
6278,1,0,2,45,4964,6.0,11,26558.0,58938.2,57094.38,236,Lima,1,3
6279,1,0,2,36,6182,19.0,12,30000.0,11054.2,0.0,213,Lima,0,2
6280,1,0,1,25,6274,34.0,12,1500.0,9773.55,0.0,188,Lima,0,2
6281,1,0,1,34,4629,0.0,12,12754.0,1514.63,0.0,187,Cajamarca,4,3
6282,1,0,1,26,4721,10.0,0,2503.6,7482.29,975.09,174,Lima,0,3
6283,1,6,2,35,4904,16.0,6,10000.0,113443.36,18030.84,216,Lima,2,3
6284,1,0,1,35,6456,0.0,0,5000.0,1900.26,25076.94,190,Lambayeque,0,0
6285,0,0,1,30,6416,0.0,12,2422.65,4370.34,0.0,190,Lima,4,3
6286,0,0,1,32,3640,0.0,12,915.94,0.0,9836.18,195,Ayacucho,0,3
6287,1,48,2,32,4799,28.0,12,905.56,0.0,0.0,187,Lima,2,2
6288,0,0,2,30,6821,60.0,12,3500.0,3770.09,2610.58,219,Lambayeque,1,3
6289,1,2,1,27,4392,0.0,12,805.52,619.19,3019.24,167,Lima,0,2
6290,1,4,2,32,4113,34.0,12,30000.0,30000.0,16697.06,191,Ancash,2,2
6291,1,56,2,31,3728,11.0,12,2549.32,1500.0,8.06,212,Arequipa,0,3
6292,0,24,1,58,4782,55.0,12,7500.0,12236.92,15896.08,233,Lima,2,3
6293,1,0,1,25,3809,0.0,12,930.0,0.0,2261.63,169,San Martin,0,2
6294,0,0,2,30,4904,47.0,12,2700.0,3968.54,1145.45,238,Lima,0,3
6295,1,2,1,42,7400,0.0,12,1726.37,0.0,451.03,180,Piura,2,2
6296,0,0,2,45,8313,86.0,0,19800.0,38186.13,0.0,204,Lima,1,3
6297,1,0,2,28,4690,19.0,12,643.56,3515.0,372.03,197,Lima,0,3
6298,0,0,1,33,4675,0.0,12,2030.99,700.0,12051.69,177,Callao,0,2
6299,0,0,2,35,6365,86.0,12,14500.0,60945.0,0.0,221,Arequipa,1,3
6300,0,0,2,30,7917,89.0,12,10500.0,2075.4,1512.31,238,Lima,0,3
6301,1,8,1,29,4660,25.0,12,3500.0,7686.12,6945.79,218,Lima,0,2
6302,1,1,1,24,3745,4.0,11,613.75,500.0,1753.41,156,Ica,0,2
6303,0,13,1,50,5635,0.0,0,1160.0,0.0,0.0,186,Lima,1,3
6304,1,58,1,22,6090,40.0,12,2100.0,603.89,0.0,149,Lima,2,3
6305,1,0,1,38,4782,0.0,12,1770.89,594.72,1938.92,184,San Martin,0,3
6306,0,0,1,37,4205,0.0,12,3500.0,0.0,0.0,202,Lima,0,3
6307,0,0,1,37,7826,59.0,12,2600.0,8800.04,0.0,194,Lima,1,2
6308,1,6,2,54,5179,83.0,12,2890.0,1806.68,16251.69,217,Cuzco,0,3
6309,1,9,1,36,6578,55.0,12,4500.0,0.0,0.0,192,La Libertad,0,2
6310,1,3,0,29,4233,8.0,12,2000.0,9324.0,10279.17,182,Arequipa,0,3
6311,0,3,1,25,5725,0.0,11,6000.0,520.73,0.0,205,Lambayeque,1,2
6312,0,0,2,40,9378,60.0,12,23125.0,13519.98,4800.73,202,Lima,1,3
6313,1,1,1,24,4021,16.0,12,2957.82,3787.0,1733.7,200,Lima,0,3
6314,1,0,1,27,4264,3.0,12,2200.0,1300.0,6907.47,189,Lima,0,3
6315,1,0,1,26,4356,0.0,12,1240.55,3554.0,1002.61,169,Callao,3,2
6316,1,0,1,41,5301,10.0,6,1200.0,1000.0,842.02,200,Lima,4,3
6317,0,0,2,47,11875,111.0,12,7670.0,8200.0,3771.69,217,Lima,1,3
6318,1,1,2,47,9226,11.0,7,12100.0,26008.31,16412.08,219,Lima,0,3
6319,0,0,1,37,7857,86.0,12,6600.0,11623.41,9058.58,235,Lima,1,3
6320,1,0,0,48,5360,39.0,12,20000.0,0.0,3504.9,185,Lima,0,3
6321,1,0,2,40,7886,40.0,12,5300.0,4545.43,0.0,221,Lima,3,3
6322,1,0,2,52,15162,0.0,12,2480.0,0.0,1794.34,212,Lima,1,2
6323,1,0,1,34,3595,38.0,12,1000.0,14082.73,775.39,195,Lima,0,3
6324,1,9,1,25,3695,0.0,12,916.09,1275.0,5039.47,177,Lima,1,3
6325,1,8,1,28,4083,11.0,12,3274.0,10000.0,12027.84,211,Lima,0,2
6326,1,0,1,53,8831,52.0,12,6400.0,45690.4,15803.37,212,La Libertad,0,3
6327,0,0,2,39,7551,0.0,12,4382.0,134.29,966.51,214,Arequipa,0,3
6328,0,0,1,36,5786,0.0,12,3200.0,7883.58,2961.02,221,Lima,0,3
6329,1,0,1,24,4025,0.0,12,1300.0,200.0,5114.49,159,Lima,0,3
6330,0,0,2,40,5267,11.0,12,4298.64,0.0,10573.43,224,Ucayali,0,3
6331,1,0,1,59,14401,104.0,12,3462.64,2450.0,23890.3,212,Lima,4,3
6332,1,0,2,48,4205,0.0,12,1800.0,1090.0,6823.1,204,Cajamarca,1,2
6333,1,0,1,33,5056,6.0,12,4000.84,3305.54,421.58,225,Lima,0,3
6334,0,0,1,37,8861,102.0,12,7300.0,31946.82,54467.86,193,Lima,0,2
6335,1,25,2,39,4682,22.0,12,1008.26,1440.0,246.55,196,Lambayeque,2,2
6336,1,0,1,27,4478,16.0,12,2200.0,5550.0,528.09,205,Lima,0,2
6337,1,0,1,27,5056,0.0,12,3914.0,1891.29,0.0,196,Lima,1,2
6338,0,0,2,54,10383,115.0,12,30000.0,121543.4,42086.76,212,Lima,1,3
6339,0,0,1,25,6090,30.0,12,975.3,14037.04,493.89,170,Lima,0,3
6340,1,0,1,29,5087,0.0,12,3000.0,1016.69,15801.85,204,Lambayeque,1,2
6341,1,0,1,44,4995,85.0,4,3505.05,0.0,2079.01,177,Loreto,0,3
6342,0,1,2,34,4682,14.0,11,496.94,4260.61,0.0,197,Lambayeque,0,3
6343,0,0,2,51,11875,39.0,11,6200.0,38141.18,28.37,224,Arequipa,0,3
6344,1,8,2,50,10169,90.0,12,9000.0,6624.76,0.0,224,Ica,1,3
6345,1,0,1,48,4356,14.0,12,700.0,4200.0,818.08,180,Lima,0,2
6346,0,0,1,36,6121,0.0,12,12500.0,9254.78,0.0,195,Lima,0,3
6347,1,0,2,36,4233,20.0,12,6900.0,29000.0,57094.38,221,Arequipa,0,3
6348,1,1,1,35,3474,0.0,12,1200.0,2376.1,4261.15,170,Lima,1,2
6349,0,0,2,49,3868,0.0,12,2000.0,1400.0,0.0,226,Lima,1,3
6350,1,30,2,40,11569,0.0,10,6500.0,0.0,0.0,204,Ancash,0,3
6351,1,0,2,34,4318,24.0,12,1351.99,3381.0,3769.03,196,Ancash,0,2
6352,1,0,1,36,3899,0.0,12,9250.0,3500.0,44291.59,195,Lima,0,3
6353,0,0,1,34,4690,35.0,12,1500.0,1084.9,2382.04,206,Lima,0,3
6354,1,3,2,37,6151,82.0,9,5200.0,0.0,0.0,213,Ica,0,2
6355,1,0,1,30,4389,0.0,1,2200.0,735.0,2483.51,214,Lima,1,3
6356,1,2,2,40,3827,0.0,11,1424.42,0.0,2349.26,218,Tumbes,0,2
6357,1,1,1,31,3748,0.0,12,1900.0,0.0,3436.08,173,La Libertad,0,2
6358,1,2,1,48,3626,7.0,12,3200.0,5357.0,19650.27,205,Lima,0,3
6359,0,24,1,28,3779,23.0,3,3885.0,20289.07,1194.38,174,La Libertad,0,3
6360,1,0,1,23,4356,23.0,12,1200.0,10673.5,877.39,178,Lima,0,3
6361,1,8,1,41,8588,98.0,0,6357.0,0.0,4042.44,177,Lima,1,2
6362,1,0,2,35,4386,82.0,12,5255.0,16874.48,7657.37,240,Lima,3,3
6363,1,0,2,21,3631,0.0,11,760.02,0.0,1320.16,175,Lima,0,2
6364,1,8,1,53,9439,23.0,12,10000.0,35095.5,680.74,180,Lima,1,3
6365,1,0,1,26,4782,21.0,12,4100.0,11055.01,13056.46,186,Lima,0,2
6366,1,0,1,39,5544,0.0,3,3546.0,75.42,0.0,197,Lima,0,3
6367,0,23,1,36,4995,0.0,1,1200.0,1840.0,1218.6,165,Lima,1,3
6368,1,10,1,42,9896,7.0,1,2500.0,0.0,459.46,202,Lima,1,3
6369,1,24,2,54,17413,89.0,0,2700.0,2756.3,1280.69,204,Lima,0,3
6370,1,0,0,31,4233,85.0,1,12500.0,89912.86,57094.38,215,Lima,0,3
6371,1,0,1,25,4751,0.0,12,1600.0,1092.0,6571.91,196,Lima,0,3
6372,1,2,2,31,6212,0.0,12,2300.0,1840.0,3633.54,211,La Libertad,0,2
6373,1,1,2,48,5909,0.0,12,1600.0,1641.3,529.07,207,Ancash,4,2
6374,1,1,1,23,3809,0.0,12,900.0,0.0,6742.36,156,Lima,0,2
6375,1,2,2,31,6212,0.0,12,2300.0,1840.0,3633.54,211,La Libertad,0,2
6376,1,2,1,24,3809,0.0,12,1078.57,0.0,3320.39,149,La Libertad,0,2
6377,0,0,2,43,6456,41.0,12,8750.0,5817.84,4955.85,224,Junin,0,3
6378,1,23,1,37,4205,16.0,12,3200.0,11826.34,616.31,195,Lima,1,3
6379,1,0,2,43,9196,0.0,0,1800.0,1130.98,5865.07,197,La Libertad,1,3
6380,0,2,1,32,4873,0.0,12,2000.74,19244.14,4245.13,180,Lima,0,2
6381,1,1,1,37,5257,0.0,12,623.94,1250.0,3150.9,199,Lima,0,3
6382,0,1,1,25,4445,0.0,12,1403.77,0.0,9554.04,169,Lima,0,2
6383,1,8,2,50,10169,90.0,12,9000.0,6624.76,0.0,224,Ica,1,3
6384,1,20,2,51,6456,79.0,7,1200.0,47504.05,18179.05,203,Lima,1,3
6385,1,1,1,31,4116,0.0,12,744.16,2650.0,1542.89,175,Lima,2,2
6386,1,0,1,22,4021,0.0,12,2100.0,0.0,3428.68,209,La Libertad,4,3
6387,0,0,1,38,5694,105.0,12,5000.0,22300.0,414.85,202,Lima,0,3
6388,1,21,1,24,4570,18.0,12,2500.0,5230.0,0.0,188,Lima,0,3
6389,0,9,1,25,5148,23.0,4,2500.0,2681.32,260.23,206,Lima,0,3
6390,0,2,2,35,7186,0.0,10,1400.0,9366.44,7129.56,191,La Libertad,1,2
6391,1,2,2,39,4782,0.0,12,2010.0,1594.0,8656.77,192,Ica,0,0
6392,1,3,2,37,5605,30.0,12,3243.43,12088.3,8629.38,216,Callao,2,3
6393,1,2,1,24,5209,3.0,12,4900.0,1030.93,4596.78,186,Lima,0,2
6394,0,2,1,34,4223,8.0,12,2888.87,1656.0,5209.56,213,Cuzco,0,2
6395,1,2,1,22,3503,0.0,12,900.0,840.0,2143.47,175,Lima,1,2
6396,0,0,2,49,5909,106.0,12,20000.0,42992.0,57094.38,217,Lima,0,3
6397,1,1,1,60,6790,0.0,3,1671.0,0.0,14328.01,176,Ica,0,0
6398,0,0,2,33,6000,79.0,12,5200.0,3084.13,1078.39,225,Lima,0,3
6399,0,0,2,29,3840,0.0,12,2920.0,4040.0,26045.76,211,La Libertad,0,2
6400,1,0,2,47,3929,0.0,5,15000.0,9339.57,0.0,236,Lambayeque,0,3
6401,1,0,1,38,5056,10.0,0,4474.0,6844.64,1651.32,196,Lima,0,3
6402,1,0,1,35,4509,23.0,12,2040.0,744.14,3091.37,204,Lima,1,3
6403,0,0,2,38,4254,18.0,12,5712.49,10800.0,0.0,240,Cajamarca,0,3
6404,0,2,2,53,6762,0.0,12,976.0,6540.0,2194.91,199,Lima,0,2
6405,1,0,1,27,4904,0.0,12,3000.0,3341.21,0.0,201,Lima,0,3
6406,0,4,1,26,3321,58.0,5,2000.0,63511.7,0.0,162,La Libertad,0,3
6407,1,0,1,29,4264,0.0,12,1300.0,0.0,2901.58,175,Lima,0,2
6408,1,2,1,24,3335,0.0,12,1125.81,500.0,1866.95,161,Lima,0,3
6409,1,0,2,53,8343,108.0,12,23163.6,111711.6,0.0,224,Lima,1,3
6410,0,0,2,49,7886,110.0,12,18000.0,121543.4,12547.51,219,Lima,1,3
6411,0,0,2,46,10839,100.0,12,3000.0,22788.4,10665.67,219,Lima,3,3
6412,1,25,2,28,8647,11.0,12,1100.0,450.29,147.94,192,Puno,0,2
6413,0,0,1,36,5605,84.0,12,6700.0,13562.13,636.15,202,Lima,0,3
6414,1,0,2,57,7461,101.0,12,7068.0,95076.07,20130.88,231,Lima,0,3
6415,1,2,1,25,3780,0.0,12,749.38,0.0,4684.39,169,Lima,0,2
6416,1,53,1,25,3840,18.0,12,2500.0,2600.0,1172.76,194,Lima,2,3
6417,0,0,1,32,4113,81.0,12,2800.0,40667.6,48.65,190,Lima,0,2
6418,1,0,1,35,4721,72.0,12,3600.0,3202.39,143.82,216,Lima,1,3
6419,1,0,1,26,4156,0.0,12,846.03,0.0,112.35,186,Callao,0,2
6420,1,0,1,25,4052,13.0,12,2500.0,14830.37,4560.62,213,Lima,0,3
6421,0,1,1,31,4629,10.0,12,937.67,2200.0,3384.88,175,Lima,0,2
6422,1,0,2,39,6000,106.0,12,4191.0,27222.81,1451.33,240,Lima,1,3
6423,1,0,1,29,4113,0.0,12,2300.0,24472.22,214.69,211,Lima,0,2
6424,0,0,1,29,4995,54.0,12,2100.0,20300.0,1166.44,228,Lima,0,3
6425,0,0,1,33,3718,0.0,12,13216.17,47840.0,57094.38,202,Cajamarca,0,3
6426,1,24,2,40,5026,6.0,0,1065.19,271.97,396.13,187,Loreto,0,3
6427,1,7,2,30,5329,31.0,12,752.0,5580.75,429.59,202,Lima,1,3
6428,1,1,1,24,3868,0.0,12,800.0,1002.84,2186.26,159,Lima,0,3
6429,1,5,1,23,4592,26.0,12,1401.22,3000.0,3529.0,157,Lima,1,3
6430,1,1,1,39,5107,0.0,12,838.73,0.0,2287.59,177,Ica,0,2
6431,1,24,2,36,4721,51.0,0,4700.0,33846.22,0.0,201,Lima,0,3
6432,1,1,1,31,4174,0.0,12,1144.34,12805.14,2376.49,168,Lima,0,0
6433,1,0,1,45,4113,9.0,12,2227.3,1430.0,1712.07,197,Callao,0,2
6434,1,0,1,30,5270,43.0,12,2800.0,3000.0,4153.48,211,Lima,0,2
6435,1,0,2,30,4598,20.0,12,2350.0,14539.53,3770.13,233,Lima,2,3
6436,1,6,1,29,4144,0.0,1,1200.0,5047.96,3129.93,163,Lima,0,3
6437,1,0,2,27,4813,22.0,12,1750.0,0.0,0.09,234,Tacna,0,3
6438,0,0,1,33,4675,0.0,12,2030.99,700.0,12051.69,177,Callao,0,2
6439,1,10,1,31,3960,14.0,12,1460.0,299.41,1541.1,170,Loreto,1,2
6440,0,0,2,42,4751,121.0,12,23000.0,121543.4,57094.38,238,Lima,1,3
6441,1,0,1,24,3626,0.0,10,1600.0,0.0,2885.87,174,Lima,0,2
6442,0,0,1,45,7612,0.0,4,1053.0,541.21,0.0,168,Lima,1,3
6443,0,0,2,54,4264,68.0,12,15000.0,51496.35,6792.01,217,Callao,3,3
6444,0,0,1,37,6974,85.0,12,3600.0,16198.0,8052.71,202,Ancash,0,3
6445,1,2,1,22,4325,0.0,12,1050.0,0.0,3639.89,156,La Libertad,0,2
6446,1,6,1,31,5117,0.0,12,2681.0,7042.46,4265.38,185,Lima,3,2
6447,1,0,2,25,4781,0.0,12,924.47,1123.3,1255.37,188,Junin,1,2
6448,1,2,1,36,5142,40.0,12,3890.38,2143.8,2202.41,194,Cuzco,2,2
6449,0,0,1,39,6274,28.0,12,4985.79,8001.18,0.0,200,Lima,0,3
6450,1,0,2,34,3796,19.0,12,1529.98,1880.0,4676.0,189,Huanuco,0,2
6451,1,25,1,40,5694,15.0,12,1000.0,222.68,0.0,188,Lima,0,3
6452,1,0,1,33,4751,0.0,12,3500.0,6424.76,5743.47,202,Lima,0,2
6453,1,0,2,40,7247,88.0,12,11500.0,8836.72,6483.22,219,Lambayeque,0,3
6454,1,0,1,30,5360,28.0,11,1568.73,0.0,0.0,183,Ancash,0,3
6455,1,7,1,31,4660,12.0,12,1861.0,668.0,4293.72,180,Callao,0,2
6456,1,2,1,34,3595,0.0,12,1400.0,800.0,4616.45,179,Lima,0,3
6457,1,0,1,46,4108,0.0,12,5169.99,11400.0,11347.31,205,Lima,0,3
6458,0,2,1,32,6151,71.0,12,5462.77,6187.24,0.0,206,Lima,1,3
6459,0,0,2,31,7673,0.0,12,1900.0,0.0,3576.85,202,Ica,0,2
6460,1,0,1,45,4660,18.0,12,1050.0,845.72,498.22,173,Loreto,1,2
6461,0,0,2,39,9012,87.0,12,7180.0,0.02,363.25,224,Lima,0,3
6462,0,0,1,27,4641,13.0,12,1223.85,0.0,0.0,194,Lima,0,3
6463,0,0,2,47,4935,0.0,2,7586.26,0.0,0.0,199,Lambayeque,0,3
6464,1,0,1,46,4325,0.0,12,1500.0,0.0,0.0,182,Lima,0,2
6465,1,20,2,34,4174,13.0,12,1016.17,1600.0,166.8,194,Junin,0,2
6466,0,0,1,52,3744,15.0,12,953.16,0.0,1410.39,173,Cuzco,0,2
6467,1,9,1,26,3779,0.0,0,1100.0,7778.0,1416.98,171,Lima,1,3
6468,0,28,1,37,5056,25.0,11,2600.0,5045.0,10604.44,194,La Libertad,1,2
6469,1,2,1,43,5939,0.0,12,1197.77,0.0,1405.56,180,Ica,0,2
6470,1,1,2,28,4267,0.0,12,1189.97,2414.85,2472.39,221,Lambayeque,1,3
6471,1,0,1,38,9134,102.0,12,8500.0,72685.2,57094.38,197,Piura,1,3
6472,1,0,1,29,4143,16.0,0,3500.0,8995.6,0.0,175,Lima,0,3
6473,1,2,1,44,3960,0.0,12,879.26,2261.04,1636.48,185,Lima,0,2
6474,1,0,1,48,5588,0.0,12,1097.93,1300.0,1967.93,180,Lima,0,2
6475,0,0,1,37,6456,10.0,10,2100.0,9050.0,3283.83,213,Lima,0,2
6476,0,0,2,34,3899,78.0,12,11588.0,106978.59,25228.2,214,Lima,0,3
6477,1,0,1,26,4751,37.0,12,2558.61,2400.0,9524.55,213,San Martin,0,3
6478,1,1,1,25,5179,0.0,12,1000.0,0.0,6258.29,169,Lima,0,2
6479,1,0,1,31,4874,18.0,12,3200.0,28660.02,6088.06,211,Lima,0,2
6480,0,0,1,39,4448,0.0,12,3100.0,24832.85,0.0,197,Lima,0,3
6481,0,0,1,52,5605,0.0,12,888.44,0.0,3444.88,173,Lima,0,2
6482,1,9,1,35,4224,11.0,12,1245.07,0.0,1046.85,179,Ancash,1,2
6483,1,0,1,29,4509,16.0,12,1400.0,3400.0,807.49,180,Lima,1,3
6484,1,0,0,36,6701,10.0,12,14000.0,13007.65,6932.43,223,Lima,1,3
6485,1,0,1,27,3859,0.0,12,1149.58,0.0,1587.95,188,Ucayali,0,2
6486,1,10,1,23,4081,6.0,12,918.54,4410.0,9666.56,164,Lima,1,3
6487,0,33,2,40,9439,80.0,0,19500.0,19729.88,3055.31,230,Lima,2,3
6488,1,0,1,32,4295,0.0,12,3300.0,4020.66,2809.98,193,Lima,0,3
6489,1,0,1,28,4233,0.0,12,3000.0,6825.0,9084.11,214,Lima,1,3
6490,1,22,2,51,4570,23.0,12,15000.0,85230.97,49838.8,224,La Libertad,2,3
6491,1,0,1,25,4417,0.0,7,5130.0,0.0,0.0,198,Lima,0,2
6492,1,0,1,40,3899,40.0,12,2000.0,8676.57,65.75,207,Lima,0,3
6493,0,2,2,54,4325,112.0,0,18000.0,121543.4,22889.24,204,Lima,1,3
6494,1,24,2,35,5605,21.0,12,2433.87,475.04,9146.88,206,Ucayali,0,2
6495,0,7,2,42,7551,11.0,12,1785.0,6460.4,3307.6,223,Arequipa,0,2
6496,1,1,1,38,3867,118.0,9,7500.0,33319.05,57094.38,195,Lima,1,3
6497,1,0,1,29,4448,15.0,12,4000.0,9878.0,3819.16,207,Ancash,0,3
6498,0,0,2,57,13579,87.0,12,5900.0,4631.69,7566.9,238,Arequipa,1,3
6499,1,0,2,39,6762,34.0,12,2034.0,4216.91,2275.88,202,Lima,1,3
6500,1,0,2,26,5329,14.0,12,1228.38,1000.0,546.25,190,Lima,0,2
6501,1,0,1,39,5301,14.0,12,2184.0,675.96,3070.46,209,Lima,0,2
6502,0,1,1,46,4570,22.0,12,11670.0,4188.38,0.0,198,Lima,0,3
6503,1,0,1,42,4448,37.0,12,4866.0,6620.02,1143.15,205,Callao,2,3
6504,1,23,1,33,3385,15.0,12,2008.5,0.0,0.0,180,Lima,1,2
6505,1,1,1,30,4233,5.0,12,1201.86,1700.0,3864.88,175,Lima,0,2
6506,1,0,2,36,4113,64.0,12,23145.0,23493.95,57094.38,216,Lima,3,3
6507,1,1,2,31,7247,0.0,12,3123.76,1155.0,2431.59,194,Lima,1,2
6508,1,0,1,29,4813,15.0,12,1400.0,16562.99,0.0,180,Lima,0,3
6509,1,1,1,42,8374,0.0,12,1000.0,0.0,0.0,178,Lima,0,2
6510,1,10,1,54,7339,0.0,12,1800.0,0.0,0.0,196,Lima,0,2
6511,1,2,2,38,3718,70.0,12,3555.0,5240.0,57094.38,216,Ica,0,3
6512,1,0,2,28,3779,9.0,12,1115.09,2310.0,2192.55,206,Lima,0,2
6513,1,0,1,55,16317,51.0,12,5250.0,12619.14,8437.59,214,Lima,0,3
6514,0,0,1,33,5391,73.0,12,5500.0,23270.0,57094.38,200,Lima,1,3
6515,1,0,1,32,7643,0.0,12,1700.0,1724.48,0.0,202,Lima,0,3
6516,0,0,1,27,4478,33.0,12,1272.05,4745.0,5658.77,196,Lima,1,3
6517,1,0,1,34,4295,21.0,12,2407.0,13553.27,15620.64,190,Lima,1,3
6518,1,0,1,45,4660,18.0,12,1050.0,845.72,498.22,173,Loreto,1,2
6519,1,16,1,35,5574,0.0,12,1600.0,8374.84,1141.17,226,Callao,1,3
6520,1,0,1,28,4113,10.0,5,2150.0,4800.0,4348.97,200,Ancash,0,3
6521,1,0,1,28,5605,9.0,12,2100.0,4269.24,1831.8,205,Lima,0,2
6522,1,2,1,26,4070,0.0,12,1036.74,700.0,4660.17,169,Lima,0,2
6523,1,0,1,27,5329,11.0,12,2650.0,2432.46,1806.58,186,Lima,0,2
6524,0,0,2,36,4295,38.0,12,6500.0,0.0,0.0,221,Lima,0,3
6525,1,2,1,32,4028,65.0,12,3200.0,6000.0,10280.87,200,Lima,0,3
6526,1,1,1,28,4295,0.0,12,2300.0,3590.7,2567.35,193,Lima,0,3
6527,1,22,2,51,4570,23.0,12,15000.0,85230.97,49838.8,224,La Libertad,2,3
6528,1,0,1,48,6913,22.0,3,7000.0,6875.0,24385.39,219,Lima,3,3
6529,0,0,1,32,5513,55.0,12,4000.0,34343.02,19850.16,183,Lima,1,2
6530,0,0,1,37,4448,14.0,10,4500.0,0.0,0.0,167,Lima,0,2
6531,1,0,1,47,6517,0.0,10,2400.0,8814.21,0.0,224,Lima,0,3
6532,1,0,1,37,5329,0.0,12,1850.0,4228.37,4909.15,183,Lima,1,3
6533,1,0,0,51,3840,7.0,0,1200.0,14046.13,183.93,166,Lima,0,2
6534,0,0,1,28,5725,75.0,12,2000.0,26800.0,1454.62,196,Lima,0,3
6535,1,9,2,51,11844,10.0,12,2150.0,5762.08,5224.79,216,Lima,0,2
6536,1,2,1,24,3991,0.0,12,1066.25,1700.0,4623.51,175,Lima,1,2
6537,0,0,2,61,6090,59.0,6,2100.0,14360.0,0.0,218,Callao,0,3
6538,1,0,1,23,5209,0.0,12,10000.0,4975.15,0.05,175,Lima,0,3
6539,1,8,1,30,4478,8.0,11,1500.0,500.4,249.3,194,Lima,0,2
6540,1,1,1,29,3078,17.0,11,4000.0,17701.87,14457.24,200,Piura,1,3
6541,1,0,1,28,3766,8.0,12,880.0,500.0,3315.88,166,La Libertad,0,0
6542,1,25,1,48,4904,23.0,12,1564.0,0.0,4459.48,173,Ucayali,1,0
6543,1,0,1,43,4813,0.0,2,15000.0,11357.88,0.0,177,Lima,0,2
6544,1,0,2,48,6487,42.0,4,15000.0,47072.16,57094.38,216,Lima,0,2
6545,1,0,1,32,5482,0.0,12,803.0,2550.0,3364.46,197,Lima,2,3
6546,1,2,1,46,6980,96.0,12,2105.06,0.0,5615.25,197,Pasco,1,2
6547,1,0,1,33,4589,0.0,12,625.35,0.0,2325.35,175,Lima,0,2
6548,1,1,1,29,3780,0.0,12,1103.83,0.0,2228.66,194,Cuzco,0,2
6549,1,0,1,27,5301,13.0,5,1500.0,6813.28,467.75,152,Lima,0,3
6550,0,0,1,36,5179,20.0,12,2700.0,0.0,0.0,187,Ancash,0,2
6551,1,14,1,36,6456,102.0,12,6500.0,73105.24,2451.61,197,Lima,1,3
6552,0,0,1,51,4935,50.0,12,5000.0,35560.0,0.0,205,Lima,0,3
6553,1,0,1,43,4137,0.0,12,706.38,0.0,2451.76,180,Ica,0,2
6554,1,0,2,27,3840,12.0,12,995.42,7976.79,1690.44,188,Lima,0,2
6555,0,4,2,42,10961,83.0,12,6031.26,9379.45,16362.9,204,Lima,2,3
6556,1,0,1,37,3813,0.0,12,806.09,0.0,1162.6,170,Lima,0,2
6557,0,0,1,33,5421,0.0,12,800.0,2230.0,3894.59,187,Lima,1,2
6558,1,21,1,49,4935,12.0,8,4185.0,1167.49,1327.44,205,Lima,0,3
6559,1,0,1,42,4964,33.0,0,2250.0,1047.33,3341.04,199,La Libertad,1,3
6560,1,6,1,29,4995,0.0,12,9836.0,0.0,7723.33,223,Lima,0,2
6561,0,5,1,47,5270,0.0,12,4760.0,0.0,0.0,213,Lima,0,3
